raw_ids	SYMBOL	GENENAME
NM_001029144		
NM_001029143	irg-8	CUB_2 domain-containing protein
NM_171430	Y39D8A.1	UNC93-like protein MFSD11
NM_001029061	Y39D8A.1	UNC93-like protein MFSD11
NM_070795	dod-20	Downstream Of DAF-16 (regulated by DAF-16)
NM_070796	B0554.5	UNC93-like protein MFSD11
NM_001313108	B0554.7	MFS domain-containing protein;MFS transporter
NM_070801	B0554.1	Cecropin-A
NM_070804	srh-35	Serpentine Receptor, class H
NM_001313229	M02H5.8	30S ribosomal protein S15;GTP cyclohydrolase
NM_070806	nhr-123	Nuclear Hormone Receptor family
NM_001372992	nhr-98	NR LBD domain-containing protein;Nuclear Hormone Receptor family
NM_001313226	nhr-98	NR LBD domain-containing protein;Nuclear Hormone Receptor family
NM_070808	nhr-203	Nuclear Hormone Receptor family
NM_070809	nhr-202	NR LBD domain-containing protein;Nuclear Hormone Receptor family
NM_070810		
NM_070813	nhr-99	Nuclear Hormone Receptor family
NM_070814	nhr-55	Nuclear hormone receptor family member nhr-55
NM_070815	nhr-130	Nuclear hormone receptor family member nhr-130
NM_070816	nhr-212	Nuclear Hormone Receptor family
NM_001129523	nhr-212	Nuclear Hormone Receptor family
NM_070817	nhr-211	Nuclear Hormone Receptor family
NM_070818	nhr-106	Nuclear hormone receptor family member nhr-106
NM_070820	nhr-131	NR LBD domain-containing protein;Nuclear Hormone Receptor family
NM_070821	T01G6.1	DeHydrogenases, Short chain
NM_070824	srlf-35	SXP/RAL-2 family protein Ani s 5-like cation-binding domain-containing protein
NM_070825	srlf-19	SXP/RAL-2 family protein Ani s 5-like cation-binding domain-containing protein
NM_001364046	nhr-210	Nuclear Hormone Receptor family
NM_070832	lipl-3	Lipase lipl-3
NM_070835	nhr-58	Nuclear receptor domain-containing protein
NM_070836		
NM_001383269		
NM_070838	nhr-155	Nuclear Hormone Receptor family
NM_070840	C14C6.6	Glycosyltransferase family 92 protein
NM_070845	C14C6.2	ShKT domain-containing protein
NM_070846	sri-73	Serpentine Receptor, class I
NM_070853	K06H6.2	Methyltransferase FkbM domain-containing protein
NM_070854	K06H6.1	Methyltransf_11 domain-containing protein
NM_070855	ZK488.6	Glycosyltransferase family 92 protein
NM_070857	nhr-251	Nuclear Hormone Receptor family
NM_070858	srlf-37	SXP/RAL-2 family protein Ani s 5-like cation-binding domain-containing protein
NM_070861	srlf-36	SXP/RAL-2 family protein Ani s 5-like cation-binding domain-containing protein
NM_070862	nhr-90	Nuclear hormone receptor family member nhr-90
NM_070864		
NM_070865	F48G7.4	F-box domain-containing protein
NM_070866	F48G7.5	ShKT domain-containing protein
NM_070868	F48G7.7	ShKT domain-containing protein
NM_070869	F48G7.8	ShKT domain-containing protein
NM_070870	F48G7.9	Phorbol-ester/DAG-type domain-containing protein
NM_070872	F48G7.10	Phorbol-ester/DAG-type domain-containing protein
NM_001269057	pals-31	Protein containing ALS2cr12 (ALS2CR12) signature
NM_070875	nhr-190	NR LBD domain-containing protein;Nuclear Hormone Receptor family
NM_070876	F48G7.12	CHK domain-containing protein;CHK kinase-like domain-containing protein
NM_070877	ugt-42	glucuronosyltransferase
NM_001313160	F31F4.11	L-Fucosyltransferase
NM_070883	F31F4.11	L-Fucosyltransferase
NM_070885	nhr-180	Nuclear Hormone Receptor family
NM_001313163	fbxa-72	DUF38 domain-containing protein
NM_070893	F31F4.1	Nucleotide-diphospho-sugar transferase domain-containing protein
NM_070894	H25P19.1	CUE domain-containing protein
NM_001383270	ugt-29	glucuronosyltransferase
NM_070899	srbc-37	Serpentine Receptor, class BC (Class B-like)
NM_070901	srbc-39	Serpentine Receptor, class BC (Class B-like)
NM_070902	cyp-33C11	CYtochrome P450 family
NM_070904	fbxb-72	F-box domain-containing protein
NM_001026196	icl-1	Malate synthase
NM_070905	icl-1	Malate synthase
NM_001026193	srh-2	G protein-coupled receptor;Serpentine Receptor, class H
NM_001383271		
NM_070908	srj-24	Serpentine Receptor, class J
NM_070910	C05E4.7	TransThyretin-Related family domain
NM_070912	sri-4	G protein-coupled receptor;Serpentine Receptor, class I
NM_070914	srp-1	Serpin domain-containing protein
NM_070915	str-20	Seven TM Receptor
NM_001313119	C05E4.15	F-box domain-containing protein
NM_070916	C05E4.12	Ovule protein
NM_070917	srp-2	Serpin domain-containing protein
NM_001380593	sti-1	Stress-induced-phosphoprotein 1
NM_001038410	R09E12.9	DUF4440 domain-containing protein
NM_070923	srbc-59	Serpentine Receptor, class BC (Class B-like)
NM_070927	nhr-270	Nuclear Hormone Receptor family
NM_070928	R13D11.4	N-acetyltransferase domain-containing protein
NM_070929	R13D11.10	Neuropeptide-Like Protein
NM_070934	F41H8.2	G_PROTEIN_RECEP_F1_2 domain-containing protein
NM_070935	F41H8.1	G-protein coupled receptors family 1 profile domain-containing protein
NM_001269063	K09C6.7	Protein kinase domain-containing protein
NM_001269062	K09C6.7	Protein kinase domain-containing protein
NM_001356939	K09C6.8	Protein kinase domain-containing protein
NM_070941	K09C6.3	Neuropeptide-Like Protein;Transposase
NM_070942	K09C6.9	DUF19 domain-containing protein
NM_070945	spig-11	DUF19 domain-containing protein
NM_070946	T02B11.4	DUF19 domain-containing protein
NM_001047693	T02B11.9	Uncharacterized protein
NM_001047692	T02B11.8	Granulins domain-containing protein
NM_070947	srg-53	Serpentine receptor class gamma-53
NM_070949	T02B11.6	Major facilitator superfamily (MFS) profile domain-containing protein
NM_070950	nas-32	Zinc metalloproteinase nas-32
NM_070951	fmo-5	Flavin-containing monooxygenase
NM_070952	trm-2A	RRM domain-containing protein;tRNA (uracil(54)-C(5))-methyltransferase
NM_001313201	trm-2A	RRM domain-containing protein;tRNA (uracil(54)-C(5))-methyltransferase
NM_171434	adh-5	Alcohol dehydrogenase class-3
NM_001028845	adh-5	Alcohol dehydrogenase class-3
NM_001313195	H24K24.2	DUF2428 domain-containing protein;Leucine-rich repeat-containing protein 29;Protein NLRC3
NM_070957	Y50D4C.3	Survival of motor neuron-related-splicing factor 30;Tudor domain-containing protein
NM_171435	Y50D4C.6	Cysteine dioxygenase
NM_070958	sqv-6	Xylosyltransferase sqv-6;protein xylosyltransferase
NM_070959	unc-34	VASP tetramerization domain-containing protein;VASP_tetra domain-containing protein;WH1 domain-containing protein
NM_001361757	Y50D4C.5	Drf_GBD domain-containing protein
NM_070961	ergo-1	Piwi domain-containing protein;Piwi-like protein ergo-1
NM_001313238	pei-2	BTB domain-containing protein;SAM domain-containing protein
NM_070963	R09A1.3	UPF0496 protein
NM_070964	flp-34	FMRF-Like Peptide
NM_070969	rnst-2	Ribonuclease T2 protein rnst-2
NM_070971	K10C9.7	Homeobox domain-containing protein
NM_070972	K10C9.1	Neuropeptide-Like Protein
NM_070974	Y50D4B.6	Protein kinase domain-containing protein
NM_001313338	Y50D4B.4	PAW domain-containing protein
NM_070978	Y50D4B.2	Saccharopine dehydrogenase-like C-terminal domain-containing protein;Sacchrp_dh_NADP domain-containing protein
NM_001313337	Y50D4B.2	Saccharopine dehydrogenase-like C-terminal domain-containing protein;Sacchrp_dh_NADP domain-containing protein
NM_001313073	Y50D4B.1	Expressed conserved protein;PB1 domain-containing protein
NM_070981	W07B8.4	Peptidase C1A papain C-terminal domain-containing protein
NM_070982	cpr-5	Cathepsin B-like cysteine proteinase 5
NM_070983	cpr-8	Peptidase C1A papain C-terminal domain-containing protein
NM_070984	cutl-22	ZP domain-containing protein
NM_070985	cmd-1	Calmodulin;EF-hand domain-containing protein
NM_001313273	ptr-16	SSD domain-containing protein
NM_001313272	ptr-16	SSD domain-containing protein
NM_001028981	T21H3.1	Fungal lipase-like domain-containing protein
NM_070991	Y50D4A.4	Mic1 domain-containing protein
NM_001269064	wrb-1	Guided entry of tail-anchored proteins factor 1
NM_001269065		
NM_001269066	Y50D4A.6	Secreted protein
NM_001029081	Y50D4A.5	Reverse transcriptase domain-containing protein
NM_001047731	Y50D4A.1	Fanconi-associated nuclease;HTH myb-type domain-containing protein;HTH_40 domain-containing protein
NM_001307834	Y50D4A.10	Plectrovirus-related protein
NM_070994	madd-2	E3 ubiquitin-protein ligase TRIM9
NM_001129405	madd-2	E3 ubiquitin-protein ligase TRIM9
NM_001313130	C39F7.1	HET domain-containing protein;Transmembrane protein
NM_001313129	C39F7.1	HET domain-containing protein;Transmembrane protein
NM_070996	rab-1	RAB family
NM_070997	C39F7.5	BACK domain-containing protein
NM_070998	Y75B7B.1	DNA-directed RNA polymerase III subunit RPC4
NM_070999	Y75B7B.2	ANK_REP_REGION domain-containing protein
NM_001029135	tank-1	Poly [ADP-ribose] polymerase tankyrase
NM_071000	tank-1	Poly [ADP-ribose] polymerase tankyrase
NM_071001	egl-2	Potassium voltage-gated channel protein eag
NM_001269068	F16B3.3	Homolog of Odr-2 (Two)
NM_001269067	F16B3.3	Homolog of Odr-2 (Two)
NM_071003	amn-1	Protein amnionless
NM_001313358	amn-1	Protein amnionless
NM_001313356	glb-33	GLOBIN domain-containing protein;G_PROTEIN_RECEP_F1_2 domain-containing protein
NM_001383276		
NM_001047736	rga-4	Rho-GAP domain-containing protein
NM_001313359	rga-4	Rho-GAP domain-containing protein
NM_071007	Y75B7AR.1	DUF148 domain-containing protein
NM_071008	snt-5	C2 domain-containing protein
NM_001313245	snt-5	C2 domain-containing protein
NM_071009	R12A1.3	BPTI/Kunitz inhibitor domain-containing protein;Kunitz/Bovine pancreatic trypsin inhibitor domain protein
NM_071010	ges-1	Gut esterase 1
NM_001083278	cnc-11	CaeNaCin (Caenorhabditis bacteriocin)
NM_071015	cnc-4	CaeNaCin (Caenorhabditis bacteriocin)
NM_071016	cnc-3	CaeNaCin (Caenorhabditis bacteriocin)
NM_071017	cnc-2	CaeNaCin (Caenorhabditis bacteriocin)
NM_001313243	cnc-2	CaeNaCin (Caenorhabditis bacteriocin)
NM_001028901	srj-23	Serpentine Receptor, class J;Serpentine receptor class gamma
NM_071020	hacd-1	3-hydroxyacyl-CoA dehydrogenase
NM_071021	fpn-1.2	Solute carrier family 40 member
NM_071022	pqn-54	Prion-like-(Q/N-rich)-domain-bearing protein
NM_071023	gid-8	CTLH domain-containing protein
NM_071024	F53E2.2	Actin-depolymerizing factor 1
NM_071026	unc-60	Actin-depolymerizing factor 2
NM_001028532	C38C3.4	non-specific serine/threonine protein kinase
NM_001380599	C38C3.6	Secreted protein;Transmembrane gamma-carboxyglutamic acid protein 1
NM_001383277		
NM_001269069	C38C3.3	37S ribosomal protein S25, mitochondrial;MADF domain-containing protein
NM_001269070	C38C3.3	37S ribosomal protein S25, mitochondrial;MADF domain-containing protein
NM_071030	sru-27	Serpentine Receptor, class U
NM_071034	nhr-260	Nuclear Hormone Receptor family
NM_071035	str-240	Seven TM Receptor
NM_071040	oac-31	Nose resistant-to-fluoxetine protein N-terminal domain-containing protein
NM_001313185	oac-32	Nose resistant-to-fluoxetine protein N-terminal domain-containing protein
NM_001313186	oac-32	Nose resistant-to-fluoxetine protein N-terminal domain-containing protein
NM_071042	F52F10.2	MFS domain-containing protein
NM_071043	srsx-8	G_PROTEIN_RECEP_F1_2 domain-containing protein
NM_071045	cdc-25.2	M-phase inducer phosphatase;M-phase inducer phosphatase cdc-25.2
NM_001313150	cdc-25.2	M-phase inducer phosphatase;M-phase inducer phosphatase cdc-25.2
NM_071046	F16B4.7	Glycine Rich Secreted Protein
NM_071047	F16B4.6	MT domain-containing protein;RNA-directed DNA polymerase
NM_001383278		
NM_071050	F16B4.4	Glycine-rich cell wall structural protein
NM_001028638	F16B4.2	F-box domain-containing protein
NM_001028639	F16B4.2	F-box domain-containing protein
NM_071053	nhr-178	Nuclear Hormone Receptor family
NM_071054	nhr-177	NR LBD domain-containing protein
NM_001313145	nhr-179	NR LBD domain-containing protein
NM_001372995		
NM_001307789	nhr-117	Nuclear Hormone Receptor family
NM_001307790	nhr-117	Nuclear Hormone Receptor family
NM_001383279		
NM_071059	nhr-237	NR LBD domain-containing protein
NM_001313329	nhr-237	NR LBD domain-containing protein
NM_071060	nhr-238	Nuclear receptor
NM_071065	Y46H3D.1	Secreted protein
NM_001307811	irld-11	Receptor L-domain domain-containing protein
NM_001307812	irld-11	Receptor L-domain domain-containing protein
NM_001380601	irld-40	Receptor L-domain domain-containing protein
NM_001380602		
NM_071074	K04F1.8	DUF3885 domain-containing protein;TransThyretin-Related family domain
NM_071075	irld-42	Receptor L-domain domain-containing protein
NM_071080	srh-3	Serpentine Receptor, class H
NM_001380603		
NM_071088	srw-103	G-protein coupled receptors family 1 profile domain-containing protein
NM_001269073	gst-21	Glutathione S-transferase
NM_071093	srab-25	Serpentine Receptor, class AB (Class A-like)
NM_071094	nhr-256	NR LBD domain-containing protein
NM_071098	clec-204	C-type lectin domain-containing protein
NM_071099	clec-205	C-type lectin domain-containing protein
NM_071100	dhs-13	DeHydrogenases, Short chain
NM_071101	F36H9.7	UPAR/Ly6 domain-containing protein
NM_182422	F36H9.4	TIL domain-containing protein
NM_071102	F36H9.5	Transmembrane protein
NM_071103	F36H9.2	Activin_recp domain-containing protein
NM_071105	srt-41	Serpentine Receptor, class T
NM_071106		
NM_182316	hsp-16.41	Heat shock protein Hsp-16.41
NM_001029074	srt-42	7TM_GPCR_Srx domain-containing protein;Serpentine Receptor, class T
NM_001383280		
NM_071110	Y46H3A.5	Fungal lipase-like domain-containing protein
NM_071111	gly-7	Polypeptide N-acetylgalactosaminyltransferase;Ricin B lectin domain-containing protein;putative N-acetylgalactosaminyltransferase 7
NM_001313323	gly-7	Polypeptide N-acetylgalactosaminyltransferase;Ricin B lectin domain-containing protein;putative N-acetylgalactosaminyltransferase 7
NM_001029076	mrpl-39	Mitochondrial Ribosomal Protein, Large
NM_001380605	Y32G9B.1	DUF148 domain-containing protein;Ntox28 domain-containing protein;STI1 domain-containing protein
NM_071115	T10B5.8	NADH:flavin oxidoreductase/NADH oxidase N-terminal domain-containing protein
NM_071116	T10B5.7	Fungal lipase-like domain-containing protein
NM_001383281		
NM_071118	T10B5.3	Small-subunit processome Utp12 domain-containing protein;Utp12 domain-containing protein
NM_071119	knl-3	Kinetochore NuLl
NM_001313266	T10B5.4	N-acetyltransferase domain-containing protein
NM_001313263	T10B5.4	N-acetyltransferase domain-containing protein
NM_001313264	T10B5.4	N-acetyltransferase domain-containing protein
NM_071121	cct-7	T-complex protein 1 subunit eta
NM_182379	cct-7	T-complex protein 1 subunit eta
NM_071122	zig-11	Ig-like domain-containing protein
NM_001313297	nphp-2	ANK_REP_REGION domain-containing protein
NM_071124	nphp-2	ANK_REP_REGION domain-containing protein
NM_071126	Y32G9A.5	Prion-like-(Q/N-rich)-domain-bearing protein
NM_071127	srp-3	Serpin domain-containing protein
NM_071128	Y32G9A.3	Protein kinase domain-containing protein
NM_001380608	Y32G9A.2	CaMKII_AD domain-containing protein;Peptidase S41;Reverse transcriptase domain-containing protein
NM_071132	T06A1.1	Glycosyltransferase family 92 protein
NM_071133	T06A1.5	Glycosyltransferase family 92 protein
NM_071134	glb-25	Globin domain-containing protein
NM_001038413	fipr-25	FIP (Fungus-Induced Protein) Related
NM_071137	Y40B10B.1	Vitelline membrane outer layer protein 1
NM_071139	acs-3	Long-chain-fatty-acid--CoA ligase
NM_071140	fbxa-201	Mos1 transposase HTH domain-containing protein
NM_001383282	T08B1.4	Fungal lipase-like domain-containing protein
NM_071142	T08B1.1	Major facilitator superfamily (MFS) profile domain-containing protein
NM_001313259	T08B1.1	Major facilitator superfamily (MFS) profile domain-containing protein
NM_071143	tnt-4	Troponin T, skeletal muscle
NM_001276903	tnt-4	Troponin T, skeletal muscle
NM_071144	alh-5	Aldehyde dehydrogenase
NM_071145	clec-206	C-type lectin domain-containing protein
NM_071146	cysl-4	Cysteine synthase
NM_071148	F59A7.7	Tryptophan synthase beta chain-like PALP domain-containing protein
NM_001038402	F59A7.11	putative secreted effector
NM_071149	F59A7.2	Late embryogenesis abundant protein D-29-like
NM_001313192	F59A7.14	ORF3
NM_001028831	F59A7.5	Secreted protein
NM_001313194	F59A7.5	Secreted protein
NM_001028830	F59A7.5	Secreted protein
NM_001313193	F59A7.5	Secreted protein
NM_071153	hil-6	Putative histone H1.6
NM_001380611	Y40B10A.5	G-protein coupled receptors family 1 profile domain-containing protein
NM_001313313	Y40B10A.5	G-protein coupled receptors family 1 profile domain-containing protein
NM_071157	comt-4	O-methyltransferase
NM_071158	comt-5	O-methyltransferase
NM_071159	comt-3	Catechol O-methyltransferase domain-containing protein 1
NM_001380613	nhr-86	Nuclear hormone receptor family member nhr-86
NM_071160	nhr-86	Nuclear hormone receptor family member nhr-86
NM_001038422	lbp-9	Cytosolic fatty-acid binding proteins domain-containing protein;Fatty acid-binding protein homolog 9
NM_001038423	lbp-9	Cytosolic fatty-acid binding proteins domain-containing protein;Fatty acid-binding protein homolog 9
NM_071162	Y40B10A.9	Lipase_GDSL domain-containing protein;Phospholipase B1, membrane-associated
NM_001383283	F36F12.3	Glycosyltransferase family 92 protein
NM_001313170	F36F12.3	Glycosyltransferase family 92 protein
NM_071165	ztf-28	C2H2-type domain-containing protein
NM_071166	F36F12.2	Glycosyltransferase family 92 protein
NM_071168	clec-208	C-type lectin domain-containing protein
NM_071169	F36F12.7	Uncharacterized protein
NM_071170	F36F12.1	Glycosyltransferase family 92 protein
NM_071172	ckb-4	Choline/ethanolamine kinase
NM_071173	F22F7.3	Glycosyltransferase family 92 protein
NM_001313157	bgnt-1.2	B3GNT1, Beta-1,3-N-acetylGucosamiNylTransferase 1, homolog
NM_001269081	F22F7.8	Uncharacterized protein
NM_071176		
NM_071175	F22F7.2	Saccharopine dehydrogenase NADP binding domain-containing protein
NM_071177	F22F7.7	Gamma-glutamylcyclotransferase;glutathione-specific gamma-glutamylcyclotransferase
NM_001313135	C45H4.21	FIP (Fungus-Induced Protein) Related
NM_071181	srbc-24	Serpentine Receptor, class BC (Class B-like)
NM_071182	srbc-23	Serpentine Receptor, class BC (Class B-like)
NM_071185	C45H4.14	F_actin_bund_C domain-containing protein;Protein PXR1-like
NM_071187	srbc-19	Serpentine Receptor, class BC (Class B-like)
NM_071191	cyp-33C1	CYtochrome P450 family
NM_071193	cyp-33C2	CYtochrome P450 family
NM_001029097	nhr-13	Nuclear hormone receptor family member nhr-13
NM_001029098	nhr-13	Nuclear hormone receptor family member nhr-13
NM_071197	cyp-32B1	Cytochrome P450 4c3
NM_071198	cyp-33C12	CYtochrome P450 family
NM_071200	svh-11	Putative galactoside 2-alpha-L-fucosyltransferase svh-11
NM_071201	nhr-133	Nuclear hormone receptor family member nhr-133
NM_001028755	nhr-184	Nuclear Hormone Receptor family
NM_071203	nstp-8	Nucleotide Sugar TransPorter family
NM_001038398	nhr-56	NR LBD domain-containing protein;Nuclear Hormone Receptor family
NM_001028752	nhr-128	Nuclear Hormone Receptor family
NM_071206	nhr-103	Nuclear hormone receptor family member nhr-103
NM_071208	nhr-126	Nuclear Hormone Receptor family
NM_071209	nhr-134	Nuclear hormone receptor family member nhr-134
NM_071210	nhr-96	Nuclear hormone receptor family member nhr-96
NM_071211	cyp-33C4	CYtochrome P450 family
NM_071214	cyp-33C3	CYtochrome P450 family
NM_071215	cyp-33C5	CYtochrome P450 family
NM_001316799	cyp-33C6	CYtochrome P450 family
NM_071217	cyp-33C7	CYtochrome P450 family
NM_071218	str-253	Seven TM Receptor
NM_001276904	F41B5.1	BED-type domain-containing protein
NM_071219	nhr-182	Nuclear Hormone Receptor family
NM_071220	nhr-183	Nuclear Hormone Receptor family
NM_071221	nhr-275	Nuclear Hormone Receptor family
NM_071222	Y5H2A.1	DUF281 domain-containing protein
NM_071223	nhr-59	NR LBD domain-containing protein;Nuclear hormone receptor family member nhr-59
NM_071224	fbxa-137	DUF38 domain-containing protein
NM_001047707	nhr-228	NR LBD domain-containing protein
NM_001269084	nhr-227	Nuclear receptor domain-containing protein
NM_071227	nhr-225	NR LBD domain-containing protein
NM_001269085	nhr-115	NR LBD domain-containing protein;Nuclear hormone receptor family member nhr-115
NM_071229	nhr-226	Nuclear Hormone Receptor family
NM_071231	irld-15	Receptor L-domain domain-containing protein
NM_071235	Y19D10B.6	Peptidase_M13 domain-containing protein
NM_071236	pud-1.2	Up-regulated in Daf-2 domain-containing protein
NM_071239	pud-2.1	Up-regulated in Daf-2 domain-containing protein
NM_001307817	pud-4	Up-regulated in Daf-2 domain-containing protein
NM_001307816	pud-4	Up-regulated in Daf-2 domain-containing protein
NM_001374907	pud-1.1	Up-regulated in Daf-2 domain-containing protein
NM_071244	irld-30	Receptor L-domain domain-containing protein
NM_071272	F56A4.3	GST N-terminal domain-containing protein
NM_071300	gst-10	GST C-terminal domain-containing protein;Glutathione S-transferase P 10
NM_071301	Y45G12C.1	Nucleotid_trans domain-containing protein
NM_071306	C29G2.3	DUF5683 domain-containing protein
NM_071307	C29G2.6	Uncharacterized protein
NM_071310	irg-3	Infection Response Gene
NM_071312	F53E10.6	RRP15-like protein
NM_001316802	acr-17	AcetylCholine Receptor;Neur_chan_memb domain-containing protein
NM_001028790	acr-17	AcetylCholine Receptor;Neur_chan_memb domain-containing protein
NM_071315	F53E10.1	MOSC domain-containing protein
NM_001316824	W02H5.11	G_PROTEIN_RECEP_F1_2 domain-containing protein
NM_001380619		
NM_001347307	W02H5.2	SOCS box domain-containing protein
NM_071323	W02H5.8	Triokinase/FMN cyclase
NM_071325	ndx-2	Putative nudix hydrolase 2
NM_071326	W02G9.4	CUB domain-containing protein
NM_071328	kel-8	BACK domain-containing protein;BTB domain-containing protein;Kelch-like protein 8
NM_071327	W02G9.3	THUMP domain-containing protein
NM_071329	Y45G12B.3	L-2-hydroxyglutarate dehydrogenase, mitochondrial
NM_071330	Y45G12B.2	Zinc finger protein-like 1 homolog
NM_071332	nuo-5	NADH-ubiquinone oxidoreductase 75 kDa subunit, mitochondrial
NM_001028500	C24B9.3	VWFA domain-containing protein
NM_071334	srt-28	G protein-coupled receptor;Serpentine Receptor, class T
NM_001129385	srt-28	G protein-coupled receptor;Serpentine Receptor, class T
NM_071341	dod-3	Downstream Of DAF-16 (regulated by DAF-16)
NM_071342	srg-57	Serpentine receptor class gamma
NM_071343	srg-61	Serpentine receptor class gamma
NM_071350	dhsl-4	DeHydrogenases, Short chain
NM_071351	dhs-14	DeHydrogenases, Short chain
NM_071352	cror-2	DeHydrogenases, Short chain
NM_071353	dhs-15	DeHydrogenases, Short chain
NM_071356	R05D8.11	Lipoprotein
NM_001307737	ketn-1	Kettin homolog
NM_001377593	ketn-1	Kettin homolog
NM_001377592	ketn-1	Kettin homolog
NM_071359	F54E2.2	WAP domain-containing protein
NM_071360	F54E2.1	CUB_2 domain-containing protein
NM_001316809	F54E2.9	G-protein coupled receptors family 1 profile domain-containing protein
NM_071361	F54E2.5	G_PROTEIN_RECEP_F1_2 domain-containing protein
NM_071363	srh-36	Serpentine Receptor, class H
NM_071364	T03D3.5	CUE domain-containing protein
NM_071367	srj-45	Serpentine Receptor, class J
NM_071370	ugt-53	glucuronosyltransferase
NM_071376	srh-240	Serpentine Receptor, class H
NM_071379	folt-2	Folate-like transporter 2
NM_001316796	F37B4.10	C2H2-type domain-containing protein
NM_001316797	F37B4.10	C2H2-type domain-containing protein
NM_071386	pals-32	Protein containing ALS2cr12 (ALS2CR12) signature
NM_071387	str-46	Seven TM Receptor
NM_071388	C31B8.7	Glycosyltransferase family 92 protein
NM_071389	zmp-3	Matrix metalloproteinase-C
NM_071393	C31B8.12	Methyltransferase FkbM domain-containing protein
NM_001038378	C31B8.16	Serpentine Receptor, class I
NM_071394	C31B8.1	Serpentine Receptor, class H
NM_071399	srh-87	Serpentine Receptor, class H
NM_001316848	srw-135	Secreted protein
NM_071424	asp-8	Peptidase A1 domain-containing protein
NM_071425	asp-7	Peptidase A1 domain-containing protein
NM_071429	chpf-2	EF-hand domain-containing protein
NM_001316815	F59D6.1	Activin_recp domain-containing protein;Chitinase
NM_071430	F59D6.1	Activin_recp domain-containing protein;Chitinase
NM_071431	C50H11.8	Secreted protein
NM_071432	str-244	Seven TM Receptor
NM_071435	srh-185	Serpentine Receptor, class H
NM_071437	C50H11.13	G-protein coupled receptors family 1 profile domain-containing protein
NM_071441	srt-7	Serpentine Receptor, class T
NM_071444	acs-21	fatty Acid CoA Synthetase family
NM_071445	cyp-33C9	CYtochrome P450 family
NM_071447	Y73C8C.4	DUF19 domain-containing protein
NM_071452	Y73C8C.8	RING-type domain-containing protein
NM_071453	Y73C8C.3	RING-type domain-containing protein
NM_071454	clec-210	C-type lectin domain-containing protein
NM_071456	Y73C8C.10	NADH:flavin oxidoreductase/NADH oxidase N-terminal domain-containing protein
NM_071457	tat-6	Phospholipid-transporting ATPase
NM_071459	irld-3	Receptor L-domain domain-containing protein
NM_071460	F02C9.1	Small integral membrane protein 15
NM_071467	exh-1	DUF19 domain-containing protein
NM_071468	C36C5.12	UPF0376 protein C36C5.12
NM_071470	C36C5.14	DUF19 domain-containing protein
NM_071476	lag-2	Protein lag-2
NM_071477	Y73C8B.3	AB hydrolase-1 domain-containing protein
NM_071478		
NM_071479	Y73C8B.1	AB hydrolase-1 domain-containing protein
NM_001318264	K08D9.4	AB hydrolase-1 domain-containing protein;DUF2090 domain-containing protein
NM_001318265	K08D9.4	AB hydrolase-1 domain-containing protein;DUF2090 domain-containing protein
NM_071481	apx-1	Anterior pharynx in excess protein 1;Delta-like protein;EGF-like domain-containing protein
NM_001373012	apx-1	Anterior pharynx in excess protein 1;Delta-like protein;EGF-like domain-containing protein
NM_001356940	K08D9.2	Glycosyltransferase family 92 protein
NM_071484	K08D9.6	Glycosyltransferase family 92 protein
NM_001276905	K08D9.9	FIP (Fungus-Induced Protein) Related
NM_001377595	str-16	Seven TM Receptor
NM_071488	gst-23	Glutathione S-transferase
NM_071491	T28A11.13	protein-disulfide reductase
NM_071493	srt-63	Serpentine Receptor, class T
NM_001038416	T28A11.22	Ubiquitin-like domain-containing protein
NM_001383288	T28A11.16	DUF19 domain-containing protein
NM_071497	T28A11.17	Peptidase_M13 domain-containing protein
NM_071498	T28A11.18	DUF19 domain-containing protein
NM_071499	T28A11.19	DUF19 domain-containing protein
NM_071502	T28A11.4	Cold-shock protein
NM_071503	T28A11.3	DUF19 domain-containing protein
NM_071504	fbxa-64	F-box domain-containing protein
NM_001380624	T28A11.2	DUF19 domain-containing protein
NM_001318266	T28A11.25	DUF19 domain-containing protein
NM_071506	str-64	Seven TM Receptor
NM_071507	F35F10.5	DUF19 domain-containing protein
NM_071508	F35F10.7	RWD domain-containing protein
NM_071509	F35F10.6	DUF2470 domain-containing protein
NM_071515	arrd-18	Arrestin C-terminal-like domain-containing protein
NM_071516	arrd-19	Arrestin C-terminal-like domain-containing protein
NM_001322788	F35F10.1	PAW domain-containing protein
NM_071518	F35F10.13	DUF19 domain-containing protein
NM_001322789	F35F10.14	DUF19 domain-containing protein
NM_071522	C17B7.9	DUF19 domain-containing protein
NM_001322507	C17B7.5	PAW domain-containing protein
NM_071525	C17B7.4	DUF19 domain-containing protein
NM_071526	C17B7.10	Peptidase_M13_N domain-containing protein
NM_071528	fbxa-65	F-box domain-containing protein
NM_001318260	C17B7.15	DUF19 domain-containing protein
NM_071531	C17B7.12	DUF19 domain-containing protein
NM_071533	scrm-3	Phospholipid scramblase
NM_071535	C04E12.4	PAW domain-containing protein
NM_001383289		
NM_071539	srbc-2	Serpentine Receptor, class BC (Class B-like)
NM_071545	T20D4.15	DUF19 domain-containing protein
NM_071548	T20D4.12	DUF19 domain-containing protein
NM_071549	T20D4.11	DUF19 domain-containing protein
NM_071550	T20D4.10	DUF19 domain-containing protein
NM_071553	T20D4.7	Thioredoxin domain-containing protein
NM_071554	arrd-22	Arrestin C-terminal-like domain-containing protein
NM_001322511	txt-11	PAW domain-containing protein
