raw_ids	SYMBOL	GENENAME
NM_001291928	Adora1	adenosine A1 receptor
NM_001008533	Adora1	adenosine A1 receptor
NM_001282945	Adora1	adenosine A1 receptor
NM_001039510	Adora1	adenosine A1 receptor
NM_001291930	Adora1	adenosine A1 receptor
NM_027671	Sntg1	syntrophin, gamma 1
NM_001290390	Sntg1	syntrophin, gamma 1
NM_001290393	Sntg1	syntrophin, gamma 1
NM_001290392	Sntg1	syntrophin, gamma 1
NM_175642	Adgrb3	adhesion G protein-coupled receptor B3
NM_008922	Prim2	DNA primase, p58 subunit
NM_001289704	Cflar	CASP8 and FADD-like apoptosis regulator
NM_001293804	Cflar	CASP8 and FADD-like apoptosis regulator
NM_009805	Cflar	CASP8 and FADD-like apoptosis regulator
NM_001355056	Cflar	CASP8 and FADD-like apoptosis regulator
NM_207653	Cflar	CASP8 and FADD-like apoptosis regulator
NM_178884	Obsl1	obscurin-like 1
NM_001310679	Obsl1	obscurin-like 1
NM_027677	Gpr39	G protein-coupled receptor 39
NM_033652	Lmx1a	LIM homeobox transcription factor 1 alpha
NM_001357845	Pld5	phospholipase D family member 5
NM_001357847	Pld5	phospholipase D family member 5
NM_001195816	Pld5	phospholipase D family member 5
NM_001357844	Pld5	phospholipase D family member 5
NM_001357846	Pld5	phospholipase D family member 5
NM_176916	Pld5	phospholipase D family member 5
NM_001301370	Syt14	synaptotagmin XIV
NM_181546	Syt14	synaptotagmin XIV
NM_001370921	Rp1	retinitis pigmentosa 1 (human)
NM_177834	Cpa6	carboxypeptidase A6
NM_001289497	Cpa6	carboxypeptidase A6
NM_001160371	A830018L16Rik	RIKEN cDNA A830018L16 gene
NM_001160370	A830018L16Rik	RIKEN cDNA A830018L16 gene
NM_001374634	A830018L16Rik	RIKEN cDNA A830018L16 gene
NM_001310451	A830018L16Rik	RIKEN cDNA A830018L16 gene
NM_177173	A830018L16Rik	RIKEN cDNA A830018L16 gene
NM_001374633	A830018L16Rik	RIKEN cDNA A830018L16 gene
NM_001160369	A830018L16Rik	RIKEN cDNA A830018L16 gene
NM_145381	Lactb2	lactamase, beta 2
NM_027974	Efhc1	EF-hand domain (C-terminal) containing 1
NM_133235	Khdrbs2	KH domain containing, RNA binding, signal transduction associated 2
NM_146107	Actr1b	ARP1 actin-related protein 1B, centractin beta
NM_001029878	Lonrf2	LON peptidase N-terminal domain and ring finger 2
NM_053107	Gpr45	G protein-coupled receptor 45
NM_001368717	Dnah7b	dynein, axonemal, heavy chain 7B
NM_001252070	Dnah7a	dynein, axonemal, heavy chain 7A
NM_001163314	Pgap1	post-GPI attachment to proteins 1
NM_001114663	Plcl1	phospholipase C-like 1
NM_007561	Bmpr2	bone morphogenetic protein receptor type 2
NM_001081050	Pard3b	par-3 family cell polarity regulator beta
NM_010154	Erbb4	erb-b2 receptor tyrosine kinase 4
NM_029160	Spag16	sperm associated antigen 16
NM_025728	Spag16	sperm associated antigen 16
NM_175210	Abca12	ATP-binding cassette, sub-family A member 12
NM_009533	Xrcc5	X-ray repair complementing defective repair in Chinese hamster cells 5
NM_001357520	Xrcc5	X-ray repair complementing defective repair in Chinese hamster cells 5
NM_001357519	Xrcc5	X-ray repair complementing defective repair in Chinese hamster cells 5
NM_001310662	Usp37	ubiquitin specific peptidase 37
NM_176972	Usp37	ubiquitin specific peptidase 37
NM_175291	Dock10	dedicator of cytokinesis 10
NM_027921	Slc16a14	solute carrier family 16 (monocarboxylic acid transporters), member 14
NM_153530	Dis3l2	DIS3 like 3'-5' exoribonuclease 2
NM_001172157	Dis3l2	DIS3 like 3'-5' exoribonuclease 2
NM_201641	Ugt1a10	UDP glycosyltransferase 1 family, polypeptide A10
NM_201644	Ugt1a9	UDP glucuronosyltransferase 1 family, polypeptide A9
NM_133816	Sh3bp4	SH3-domain binding protein 4
NM_080850	Pask	PAS domain containing serine/threonine kinase
NM_011800	Cdh20	cadherin 20
NM_027971	Serpinb12	serine (or cysteine) peptidase inhibitor, clade B (ovalbumin), member 12
NM_001199213	Serpinb12	serine (or cysteine) peptidase inhibitor, clade B (ovalbumin), member 12
NM_001316743	Cdh7	cadherin 7, type 2
NM_001316744	Cdh7	cadherin 7, type 2
NM_172853	Cdh7	cadherin 7, type 2
NM_001077425	Cntnap5a	contactin associated protein-like 5A
NM_001371013	Cntnap5a	contactin associated protein-like 5A
NM_001359347	Clasp1	CLIP associating protein 1
NM_001293301	Clasp1	CLIP associating protein 1
NM_029709	Clasp1	CLIP associating protein 1
NM_001359342	Clasp1	CLIP associating protein 1
NM_001359340	Clasp1	CLIP associating protein 1
NM_001359346	Clasp1	CLIP associating protein 1
NM_001359338	Clasp1	CLIP associating protein 1
NM_001359343	Clasp1	CLIP associating protein 1
NM_001359341	Clasp1	CLIP associating protein 1
NM_001359339	Clasp1	CLIP associating protein 1
NM_001359330	Clasp1	CLIP associating protein 1
NM_001359334	Clasp1	CLIP associating protein 1
NM_001359329	Clasp1	CLIP associating protein 1
NM_001359345	Clasp1	CLIP associating protein 1
NM_001359336	Clasp1	CLIP associating protein 1
NM_001359337	Clasp1	CLIP associating protein 1
NM_001293300	Clasp1	CLIP associating protein 1
NM_001359335	Clasp1	CLIP associating protein 1
NM_001359331	Clasp1	CLIP associating protein 1
NM_001359328	Clasp1	CLIP associating protein 1
NM_199021	Dpp10	dipeptidylpeptidase 10
NM_178690	Rab3gap1	RAB3 GTPase activating protein subunit 1
NM_172485	Thsd7b	thrombospondin, type I, domain containing 7B
NM_008551	Mapkapk2	MAP kinase-activated protein kinase 2
NM_008795	Cdk18	cyclin dependent kinase 18
NM_145417	Rnpep	arginyl aminopeptidase (aminopeptidase B)
NM_001159624	Rnpep	arginyl aminopeptidase (aminopeptidase B)
NM_001347109	Camsap2	calmodulin regulated spectrin-associated protein family, member 2
NM_001347110	Camsap2	calmodulin regulated spectrin-associated protein family, member 2
NM_009791	Aspm	abnormal spindle microtubule assembly
NM_001081027	Kcnt2	potassium channel, subfamily T, member 2
NM_145991	Cdc73	cell division cycle 73, Paf1/RNA polymerase II complex component
NM_001357571	Brinp3	bone morphogenetic protein/retinoic acid inducible neural specific 3
NM_153539	Brinp3	bone morphogenetic protein/retinoic acid inducible neural specific 3
NM_001357572	Brinp3	bone morphogenetic protein/retinoic acid inducible neural specific 3
NM_001145807	Brinp3	bone morphogenetic protein/retinoic acid inducible neural specific 3
NM_008869	Pla2g4a	phospholipase A2, group IVA (cytosolic, calcium-dependent)
NM_197990	1700025G04Rik	RIKEN cDNA 1700025G04 gene
NM_175460	Nmnat2	nicotinamide nucleotide adenylyltransferase 2
NM_021433	Stx6	syntaxin 6
NM_177644	Rasal2	RAS protein activator like 2
NM_207583	Brinp2	bone morphogenic protein/retinoic acid inducible neural-specific 2
NM_013862	Rabgap1l	RAB GTPase activating protein 1-like
NM_178593	Rcsd1	RCSD domain containing 1
NM_001038846	Rcsd1	RCSD domain containing 1
NM_001160215	Fcrla	Fc receptor-like A
NM_145141	Fcrla	Fc receptor-like A
NM_001347195	Rgs7	regulator of G protein signaling 7
NM_001199003	Rgs7	regulator of G protein signaling 7
NM_011880	Rgs7	regulator of G protein signaling 7
NM_001357129	Rgs7	regulator of G protein signaling 7
NM_011785	Akt3	thymoma viral proto-oncogene 3
NM_027188	Smyd3	SET and MYND domain containing 3
NM_001081175	Itpkb	inositol 1,4,5-trisphosphate 3-kinase B
NM_001160212	Cnih3	cornichon family AMPA receptor auxiliary protein 3
NM_001160211	Cnih3	cornichon family AMPA receptor auxiliary protein 3
NM_028408	Cnih3	cornichon family AMPA receptor auxiliary protein 3
NM_173378	Trp53bp2	transformation related protein 53 binding protein 2
NM_001329107	Tgfb2	transforming growth factor, beta 2
NM_009367	Tgfb2	transforming growth factor, beta 2
NM_001243792	Esrrg	estrogen-related receptor gamma
NM_001357534	Esrrg	estrogen-related receptor gamma
NM_001357535	Esrrg	estrogen-related receptor gamma
NM_021408	Ush2a	usherin
NM_008976	Ptpn14	protein tyrosine phosphatase, non-receptor type 14
NM_178775	Rps6kc1	ribosomal protein S6 kinase polypeptide 1
NM_001011874	Xkr4	X-linked Kx blood group related 4
NM_001195662	Rp1	retinitis pigmentosa 1 (human)
NM_001290372	Rgs20	regulator of G-protein signaling 20
NM_021374	Rgs20	regulator of G-protein signaling 20
NM_001177795	Rgs20	regulator of G-protein signaling 20
NM_001310442	Atp6v1h	ATPase, H+ transporting, lysosomal V1 subunit H
NM_133826	Atp6v1h	ATPase, H+ transporting, lysosomal V1 subunit H
NM_001244693	St18	suppression of tumorigenicity 18
NM_001244692	St18	suppression of tumorigenicity 18
NM_173868	St18	suppression of tumorigenicity 18
NM_001357378	Adhfe1	alcohol dehydrogenase, iron containing, 1
NM_001357376	Adhfe1	alcohol dehydrogenase, iron containing, 1
NM_175236	Adhfe1	alcohol dehydrogenase, iron containing, 1
NM_001357377	Adhfe1	alcohol dehydrogenase, iron containing, 1
NM_008651	Mybl1	myeloblastosis oncogene-like 1
NM_001290397	Mybl1	myeloblastosis oncogene-like 1
NM_177547	Sgk3	serum/glucocorticoid regulated kinase 3
NM_133220	Sgk3	serum/glucocorticoid regulated kinase 3
NM_001285425	Tcf24	transcription factor 24
NM_026493	Cspp1	centrosome and spindle pole associated protein 1
NM_001368816	Cspp1	centrosome and spindle pole associated protein 1
NM_001102430	Arfgef1	ADP ribosylation factor guanine nucleotide exchange factor 1
NM_029525	Prex2	phosphatidylinositol-3,4,5-trisphosphate-dependent Rac exchange factor 2
NM_001033636	Prex2	phosphatidylinositol-3,4,5-trisphosphate-dependent Rac exchange factor 2
NM_001198566	Sulf1	sulfatase 1
NM_001198565	Sulf1	sulfatase 1
NM_172294	Sulf1	sulfatase 1
NM_172841	Slco5a1	solute carrier organic anion transporter family, member 5A1
NM_001302702	Ncoa2	nuclear receptor coactivator 2
NM_008678	Ncoa2	nuclear receptor coactivator 2
NM_010164	Eya1	EYA transcriptional coactivator and phosphatase 1
NM_001310459	Eya1	EYA transcriptional coactivator and phosphatase 1
NM_001252192	Eya1	EYA transcriptional coactivator and phosphatase 1
NM_001098528	Kcnb2	potassium voltage gated channel, Shab-related subfamily, member 2
NM_001033288	Sbspon	somatomedin B and thrombospondin, type 1 domain containing
NM_133832	Rdh10	retinol dehydrogenase 10 (all-trans)
NM_025303	Stau2	staufen double-stranded RNA binding protein 2
NM_001111272	Stau2	staufen double-stranded RNA binding protein 2
NM_001347044	Stau2	staufen double-stranded RNA binding protein 2
NM_001347045	Stau2	staufen double-stranded RNA binding protein 2
NM_001310470	Eloc	elongin C
NM_026456	Eloc	elongin C
NM_020604	Jph1	junctophilin 1
NM_153154	Tfap2d	transcription factor AP-2, delta
NM_001379074	Tfap2d	transcription factor AP-2, delta
NM_001379073	Tfap2d	transcription factor AP-2, delta
NM_153179	Pkhd1	polycystic kidney and hepatic disease 1
NM_001310477	Kcnq5	potassium voltage-gated channel, subfamily Q, member 5
NM_001160139	Kcnq5	potassium voltage-gated channel, subfamily Q, member 5
NM_023872	Kcnq5	potassium voltage-gated channel, subfamily Q, member 5
NM_053270	Rims1	regulating synaptic membrane exocytosis 1
NM_183018	Rims1	regulating synaptic membrane exocytosis 1
NM_001012623	Rims1	regulating synaptic membrane exocytosis 1
NM_001012624	Rims1	regulating synaptic membrane exocytosis 1
NM_001012625	Rims1	regulating synaptic membrane exocytosis 1
NM_001290683	Smap1	small ArfGAP 1
NM_001357395	Smap1	small ArfGAP 1
NM_028534	Smap1	small ArfGAP 1
NM_007740	Col9a1	collagen, type IX, alpha 1
NM_001290691	Col9a1	collagen, type IX, alpha 1
NM_007733	Col19a1	collagen, type XIX, alpha 1
NM_153601	Lgsn	lengsin, lens protein with glutamine synthetase domain
NM_001276764	Dst	dystonin
NM_133833	Dst	dystonin
NM_134448	Dst	dystonin
NM_011206	Ptpn18	protein tyrosine phosphatase, non-receptor type 18
NM_001368773	Arhgef4	Rho guanine nucleotide exchange factor 4
NM_175421	Plekhb2	pleckstrin homology domain containing, family B (evectins) member 2
NM_145516	Plekhb2	pleckstrin homology domain containing, family B (evectins) member 2
NM_001357425	Plekhb2	pleckstrin homology domain containing, family B (evectins) member 2
NM_198899	Uggt1	UDP-glucose glycoprotein glucosyltransferase 1
NM_001310517	Lman2l	lectin, mannose-binding 2-like
NM_001013374	Lman2l	lectin, mannose-binding 2-like
NM_027957	Fam178b	family with sequence similarity 178, member B
NM_001126046	Fam178b	family with sequence similarity 178, member B
NM_001372416	Fam178b	family with sequence similarity 178, member B
NM_001372417	Fam178b	family with sequence similarity 178, member B
NM_018872	Tmem131	transmembrane protein 131
NM_001370829	Vwa3b	von Willebrand factor A domain containing 3B
NM_001370828	Vwa3b	von Willebrand factor A domain containing 3B
NM_001282010	Cnga3	cyclic nucleotide gated channel alpha 3
NM_009918	Cnga3	cyclic nucleotide gated channel alpha 3
NM_001290797	Inpp4a	inositol polyphosphate-4-phosphatase, type I
NM_030266	Inpp4a	inositol polyphosphate-4-phosphatase, type I
NM_001374630	Inpp4a	inositol polyphosphate-4-phosphatase, type I
NM_001374629	Inpp4a	inositol polyphosphate-4-phosphatase, type I
NM_001290801	Mgat4a	mannoside acetylglucosaminyltransferase 4, isoenzyme A
NM_173870	Mgat4a	mannoside acetylglucosaminyltransferase 4, isoenzyme A
NM_028096	Cracdl	capping protein inhibiting regulator of actin like
NM_001356262	Mitd1	MIT, microtubule interacting and transport, domain containing 1
NM_026913	Mitd1	MIT, microtubule interacting and transport, domain containing 1
NM_198303	Eif5b	eukaryotic translation initiation factor 5B
NM_001290814	Aff3	AF4/FMR2 family, member 3
NM_008719	Npas2	neuronal PAS domain protein 2
NM_018775	Tbc1d8	TBC1 domain family, member 8
NM_001357521	Tbc1d8	TBC1 domain family, member 8
NM_001357522	Tbc1d8	TBC1 domain family, member 8
NM_001145660	Rfx8	regulatory factor X 8
NM_001252201	Map4k4	mitogen-activated protein kinase kinase kinase kinase 4
NM_008696	Map4k4	mitogen-activated protein kinase kinase kinase kinase 4
NM_001252202	Map4k4	mitogen-activated protein kinase kinase kinase kinase 4
NM_001252200	Map4k4	mitogen-activated protein kinase kinase kinase kinase 4
NM_001360801	Il1r2	interleukin 1 receptor, type II
NM_010555	Il1r2	interleukin 1 receptor, type II
NM_001360800	Il1r2	interleukin 1 receptor, type II
NM_008362	Il1r1	interleukin 1 receptor, type I
NM_001033289	Slc9a2	solute carrier family 9 (sodium/hydrogen exchanger), member 2
NM_023514	Mrps9	mitochondrial ribosomal protein S9
NM_010879	Nck2	non-catalytic region of tyrosine kinase adaptor protein 2
NM_001368289	Uxs1	UDP-glucuronate decarboxylase 1
NM_001368287	Uxs1	UDP-glucuronate decarboxylase 1
NM_026430	Uxs1	UDP-glucuronate decarboxylase 1
NM_001368288	Uxs1	UDP-glucuronate decarboxylase 1
NM_011729	Ercc5	excision repair cross-complementing rodent repair deficiency, complementation group 5
NM_028450	Gulp1	GULP, engulfment adaptor PTB domain containing 1
NM_007737	Col5a2	collagen, type V, alpha 2
NM_001310335	Dnah7c	dynein, axonemal, heavy chain 7C
NM_001356417	Slc39a10	solute carrier family 39 (zinc transporter), member 10
NM_019790	Tmeff2	transmembrane protein with EGF-like and two follistatin-like domains 2
NM_001161817	Myo1b	myosin IB
NM_010863	Myo1b	myosin IB
NM_001290982	Myo1b	myosin IB
NM_001308266	Stat4	signal transducer and activator of transcription 4
NM_011487	Stat4	signal transducer and activator of transcription 4
NM_001081081	Gls	glutaminase
NM_001357464	Mfsd6	major facilitator superfamily domain containing 6
NM_133829	Mfsd6	major facilitator superfamily domain containing 6
NM_178081	Mfsd6	major facilitator superfamily domain containing 6
NM_001368280	1700019D03Rik	RIKEN cDNA 1700019D03 gene
NM_001368279	1700019D03Rik	RIKEN cDNA 1700019D03 gene
NM_001368278	1700019D03Rik	RIKEN cDNA 1700019D03 gene
NM_001368277	1700019D03Rik	RIKEN cDNA 1700019D03 gene
NM_001368276	1700019D03Rik	RIKEN cDNA 1700019D03 gene
NM_001368274	1700019D03Rik	RIKEN cDNA 1700019D03 gene
NM_153556	Pms1	PMS1 homolog 1, mismatch repair system component
NM_133728	Asnsd1	asparagine synthetase domain containing 1
NM_001290984	Asnsd1	asparagine synthetase domain containing 1
NM_001001883	Hecw2	HECT, C2 and WW domain containing E3 ubiquitin protein ligase 2
NM_172655	Hecw2	HECT, C2 and WW domain containing E3 ubiquitin protein ligase 2
NM_030025	Ccdc150	coiled-coil domain containing 150
NM_001081433	Ankrd44	ankyrin repeat domain 44
NM_028713	Rftn2	raftlin family member 2
NM_001356288	Rftn2	raftlin family member 2
NM_001356287	Rftn2	raftlin family member 2
NM_001368767	Boll	boule homolog, RNA binding protein
NM_001367887	Boll	boule homolog, RNA binding protein
NM_001113367	Boll	boule homolog, RNA binding protein
NM_001368768	Boll	boule homolog, RNA binding protein
NM_029267	Boll	boule homolog, RNA binding protein
NM_139146	Satb2	special AT-rich sequence binding protein 2
NM_001358581	Satb2	special AT-rich sequence binding protein 2
NM_001358580	Satb2	special AT-rich sequence binding protein 2
NM_001081181	Maip1	matrix AAA peptidase interacting protein 1
NM_001368787	Spats2l	spermatogenesis associated, serine-rich 2-like
NM_144882	Spats2l	spermatogenesis associated, serine-rich 2-like
NM_001164566	Spats2l	spermatogenesis associated, serine-rich 2-like
NM_009676	Aox1	aldehyde oxidase 1
NM_023617	Aox3	aldehyde oxidase 3
NM_001008419	Aox2	aldehyde oxidase 2
NM_022988	Nif3l1	Ngg1 interacting factor 3-like 1 (S. pombe)
NM_025597	Ndufb3	NADH:ubiquinone oxidoreductase subunit B3
NM_172656	Stradb	STE20-related kinase adaptor beta
NM_001037812	Tmem237	transmembrane protein 237
NM_001033449	Tmem237	transmembrane protein 237
NM_001361413	Tmem237	transmembrane protein 237
NM_027407	Ica1l	islet cell autoantigen 1-like
NM_001316694	Ica1l	islet cell autoantigen 1-like
NM_001357296	Ica1l	islet cell autoantigen 1-like
NM_001316695	Ica1l	islet cell autoantigen 1-like
NM_173444	Nbeal1	neurobeachin like 1
NM_198127	Abi2	abl interactor 2
NM_001198571	Abi2	abl interactor 2
NM_001198570	Abi2	abl interactor 2
NM_001045513	Raph1	Ras association (RalGDS/AF-6) and pleckstrin homology domains 1
NM_001077407	Nrp2	neuropilin 2
NM_001077406	Nrp2	neuropilin 2
NM_001077405	Nrp2	neuropilin 2
NM_001077404	Nrp2	neuropilin 2
NM_010939	Nrp2	neuropilin 2
NM_001077403	Nrp2	neuropilin 2
NM_001160038	Ndufs1	NADH:ubiquinone oxidoreductase core subunit S1
NM_001160040	Ndufs1	NADH:ubiquinone oxidoreductase core subunit S1
NM_001160039	Ndufs1	NADH:ubiquinone oxidoreductase core subunit S1
NM_145518	Ndufs1	NADH:ubiquinone oxidoreductase core subunit S1
NM_001285937	Zdbf2	zinc finger, DBF-type containing 2
NM_001285936	Zdbf2	zinc finger, DBF-type containing 2
NM_001267872	Zdbf2	zinc finger, DBF-type containing 2
NM_028673	Zdbf2	zinc finger, DBF-type containing 2
NM_011780	Adam23	a disintegrin and metallopeptidase domain 23
NM_029696	Mdh1b	malate dehydrogenase 1B, NAD (soluble)
NM_033563	Klf7	Kruppel-like transcription factor 7 (ubiquitous)
NM_001039493	Plekhm3	pleckstrin homology domain containing, family M, member 3
NM_001310624	Pikfyve	phosphoinositide kinase, FYVE type zinc finger containing
NM_011086	Pikfyve	phosphoinositide kinase, FYVE type zinc finger containing
NM_008632	Map2	microtubule-associated protein 2
NM_001039934	Map2	microtubule-associated protein 2
NM_001310634	Map2	microtubule-associated protein 2
NM_175510	Unc80	unc-80, NALCN activator
NM_001368825	Unc80	unc-80, NALCN activator
NM_001368824	Unc80	unc-80, NALCN activator
NM_001310644	Rpe	ribulose-5-phosphate-3-epimerase
NM_001310642	Rpe	ribulose-5-phosphate-3-epimerase
NM_025683	Rpe	ribulose-5-phosphate-3-epimerase
NM_001310643	Rpe	ribulose-5-phosphate-3-epimerase
NM_007381	Acadl	acyl-Coenzyme A dehydrogenase, long-chain
NM_011770	Ikzf2	IKAROS family zinc finger 2
NM_001271533	Spag16	sperm associated antigen 16
NM_001310658	Vwc2l	von Willebrand factor C domain-containing protein 2-like
NM_177164	Vwc2l	von Willebrand factor C domain-containing protein 2-like
NM_007525	Bard1	BRCA1 associated RING domain 1
NM_026195	Atic	5-aminoimidazole-4-carboxamide ribonucleotide formyltransferase/IMP cyclohydrolase
NM_001045533	Marchf4	membrane associated ring-CH-type finger 4
NM_018817	Smarcal1	SWI/SNF related matrix associated, actin dependent regulator of chromatin, subfamily a-like 1
NM_027884	Tns1	tensin 1
NM_001289895	Tns1	tensin 1
NM_001039509	Pnkd	paroxysmal nonkinesiogenic dyskinesia
NM_001310668	Zfp142	zinc finger protein 142
NM_029888	Zfp142	zinc finger protein 142
NM_029342	Nhej1	non-homologous end joining factor 1
NM_010043	Des	desmin
NM_007936	Epha4	Eph receptor A4
NM_008781	Pax3	paired box 3
NM_001159520	Pax3	paired box 3
NM_001004173	Sgpp2	sphingosine-1-phosphate phosphatase 2
NM_026713	Mogat1	monoacylglycerol O-acyltransferase 1
NM_009255	Serpine2	serine (or cysteine) peptidase inhibitor, clade E, member 2
NM_001285927	Dock10	dedicator of cytokinesis 10
NM_001356399	Nyap2	neuronal tyrosine-phophorylated phosphoinositide 3-kinase adaptor 2
NM_001356398	Nyap2	neuronal tyrosine-phophorylated phosphoinositide 3-kinase adaptor 2
NM_001356400	Nyap2	neuronal tyrosine-phophorylated phosphoinositide 3-kinase adaptor 2
NM_001356397	Nyap2	neuronal tyrosine-phophorylated phosphoinositide 3-kinase adaptor 2
NM_029777	Rhbdd1	rhomboid domain containing 1
NM_001122685	Rhbdd1	rhomboid domain containing 1
NM_007735	Col4a4	collagen, type IV, alpha 4
NM_007734	Col4a3	collagen, type IV, alpha 3
NM_001356547	Sphkap	SPHK1 interactor, AKAP domain containing
NM_172430	Sphkap	SPHK1 interactor, AKAP domain containing
NM_001003948	Pid1	phosphotyrosine interaction domain containing 1
NM_152915	Dner	delta/notch-like EGF repeat containing
NM_133975	Trip12	thyroid hormone receptor interactor 12
NM_001378664	Gm38510	predicted gene, 38510
NM_030194	Sp110	Sp110 nuclear body protein
NM_175397	Sp110	Sp110 nuclear body protein
NM_177055	A630001G21Rik	RIKEN cDNA A630001G21 gene
NM_027357	Psmd1	proteasome (prosome, macropain) 26S subunit, non-ATPase, 1
NM_027456	Armc9	armadillo repeat containing 9
NM_030184	Armc9	armadillo repeat containing 9
NM_001310702	Armc9	armadillo repeat containing 9
NM_028889	Efhd1	EF hand domain containing 1
NM_001110212	Gigyf2	GRB10 interacting GYF protein 2
NM_146112	Gigyf2	GRB10 interacting GYF protein 2
NM_001111314	Ngef	neuronal guanine nucleotide exchange factor
NM_001110192	Inpp5d	inositol polyphosphate-5-phosphatase D
NM_001110193	Inpp5d	inositol polyphosphate-5-phosphatase D
NM_010566	Inpp5d	inositol polyphosphate-5-phosphatase D
NM_009118	Sag	S-antigen, retina and pineal gland (arrestin)
NM_001198573	Usp40	ubiquitin specific peptidase 40
NM_001033291	Usp40	ubiquitin specific peptidase 40
NM_001378375	Ugt1a8	UDP glucuronosyltransferase 1 family, polypeptide A8
NM_201642	Ugt1a7c	UDP glucuronosyltransferase 1 family, polypeptide A7C
NM_201410	Ugt1a6b	UDP glucuronosyltransferase 1 family, polypeptide A6B
NM_145079	Ugt1a6a	UDP glucuronosyltransferase 1 family, polypeptide A6A
NM_201643	Ugt1a5	UDP glucuronosyltransferase 1 family, polypeptide A5
NM_013701	Ugt1a2	UDP glucuronosyltransferase 1 family, polypeptide A2
NM_134252	Trpm8	transient receptor potential cation channel, subfamily M, member 8
NM_001037136	Agap1	ArfGAP with GTPase domain, ankyrin repeat and PH domain 1
NM_178119	Agap1	ArfGAP with GTPase domain, ankyrin repeat and PH domain 1
NM_029122	Iqca1	IQ motif containing with AAA domain 1
NM_001368722	Iqca1	IQ motif containing with AAA domain 1
NM_001243008	Col6a3	collagen, type VI, alpha 3
NM_001243009	Col6a3	collagen, type VI, alpha 3
NM_001159725	Rab17	RAB17, member RAS oncogene family
NM_008998	Rab17	RAB17, member RAS oncogene family
NM_001111312	Lrrfip1	leucine rich repeat (in FLII) interacting protein 1
NM_001111311	Lrrfip1	leucine rich repeat (in FLII) interacting protein 1
NM_008515	Lrrfip1	leucine rich repeat (in FLII) interacting protein 1
NM_001310732	Lrrfip1	leucine rich repeat (in FLII) interacting protein 1
NM_027551	Klhl30	kelch-like 30
NM_207225	Hdac4	histone deacetylase 4
NM_001294150	Kif1a	kinesin family member 1A
NM_001368847	Kif1a	kinesin family member 1A
NM_001294149	Kif1a	kinesin family member 1A
NM_008440	Kif1a	kinesin family member 1A
NM_001110315	Kif1a	kinesin family member 1A
NM_001310428	Crocc2	ciliary rootlet coiled-coil, rootletin family member 2
NM_001357556	Hdlbp	high density lipoprotein (HDL) binding protein
NM_133808	Hdlbp	high density lipoprotein (HDL) binding protein
NM_145519	Farp2	FERM, RhoGEF and pleckstrin domain protein 2
NM_001310761	Thap4	THAP domain containing 4
NM_025920	Thap4	THAP domain containing 4
NM_178882	D2hgdh	D-2-hydroxyglutarate dehydrogenase
NM_001310767	D2hgdh	D-2-hydroxyglutarate dehydrogenase
NM_172658	Slco4c1	solute carrier organic anion transporter family, member 4C1
NM_028942	Slco6c1	solute carrier organic anion transporter family, member 6c1
NM_001355072	Macir	macrophage immunometabolism regulator
NM_001355073	Macir	macrophage immunometabolism regulator
NM_001355074	Macir	macrophage immunometabolism regulator
NM_133825	Macir	macrophage immunometabolism regulator
NM_001355071	Macir	macrophage immunometabolism regulator
NM_001310773	Gin1	gypsy retrotransposon integrase 1
NM_026250	Gin1	gypsy retrotransposon integrase 1
NM_013626	Pam	peptidylglycine alpha-amidating monooxygenase
NM_001357127	Pam	peptidylglycine alpha-amidating monooxygenase
NM_001164233	Slco6d1	solute carrier organic anion transporter family, member 6d1
NM_027584	Slco6d1	solute carrier organic anion transporter family, member 6d1
NM_172851	Cntnap5b	contactin associated protein-like 5B
NM_013784	Pign	phosphatidylinositol glycan anchor biosynthesis, class N
NM_133821	Phlpp1	PH domain and leucine rich repeat protein phosphatase 1
NM_009741	Bcl2	B cell leukemia/lymphoma 2
NM_001081125	Gli2	GLI-Kruppel family member GLI2
NM_019933	Ptpn4	protein tyrosine phosphatase, non-receptor type 4
NM_001115074	Cfap221	cilia and flagella associated protein 221
NM_001311077	Sctr	secretin receptor
NM_001012322	Sctr	secretin receptor
NM_029955	Ccdc93	coiled-coil domain containing 93
NM_001025156	Ccdc93	coiled-coil domain containing 93
NM_001356294	Slc35f5	solute carrier family 35, member F5
NM_028787	Slc35f5	solute carrier family 35, member F5
NM_172484	Nckap5	NCK-associated protein 5
NM_001081756	Nckap5	NCK-associated protein 5
NM_176957	Nckap5	NCK-associated protein 5
NM_145128	Mgat5	mannoside acetylglucosaminyltransferase 5
NM_028135	Tmem163	transmembrane protein 163
NM_028399	Ccnt2	cyclin T2
NM_027678	Zranb3	zinc finger, RAN-binding domain containing 3
NM_001357573	Zranb3	zinc finger, RAN-binding domain containing 3
NM_001285945	Zranb3	zinc finger, RAN-binding domain containing 3
NM_181750	R3hdm1	R3H domain containing 1
NM_001357482	R3hdm1	R3H domain containing 1
NM_001081078	Lct	lactase
NM_007827	Cd55b	CD55 molecule, decay accelerating factor for complement B
NM_001317361	Cd55b	CD55 molecule, decay accelerating factor for complement B
NM_144960	Fcamr	Fc receptor, IgA, IgM, high affinity
NM_001170632	Fcamr	Fc receptor, IgA, IgM, high affinity
NM_018750	Rassf5	Ras association (RalGDS/AF-6) domain family member 5
NM_001313731	Rassf5	Ras association (RalGDS/AF-6) domain family member 5
